750,4.216323969138765,27089,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
2324,4.170483028166022,23539,Life Is Beautiful (La Vita è bella) (1997)
296,4.163386133160926,83523,Pulp Fiction (1994)
1136,4.159196912024876,37306,Monty Python and the Holy Grail (1975)
950,4.1555836139169475,3564,"Thin Man, The (1934)"
1234,4.152553405526954,16899,"Sting, The (1973)"
4973,4.141711483707687,31610,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
1148,4.140096038415366,16660,Wallace & Gromit: The Wrong Trousers (1993)
1197,4.140070740209145,39016,"Princess Bride, The (1987)"
905,4.139558011049724,4525,It Happened One Night (1934)
3307,4.123308022449653,3029,City Lights (1931)
27423,4.12043795620438,137,"O Auto da Compadecida (Dog's Will, A) (2000)"
92259,4.117920780842129,8811,Intouchables (2011)
745,4.116858950502419,13435,Wallace & Gromit: A Close Shave (1995)
898,4.1137112722478575,7585,"Philadelphia Story, The (1940)"
3022,4.11329851345922,2489,"General, The (1926)"
116897,4.112113402061856,1164,Wild Tales (2014)
951,4.106067623899953,4318,His Girl Friday (1940)
608,4.105453500584587,50463,Fargo (1996)
3429,4.103262884686689,2697,Creature Comforts (1989)
2935,4.102781546811397,1474,"Lady Eve, The (1941)"
127052,4.1,160,Operation 'Y' & Other Shurik's Adventures (1965)
3462,4.096117720726362,4791,Modern Times (1936)
1256,4.093050065876153,6072,Duck Soup (1933)
60904,4.084988962472406,453,Heart of a Dog (Sobachye serdtse) (1988)
148881,4.079710144927536,138,World of Tomorrow (2015)
2330,4.079411764705882,850,Hands on a Hard Body (1996)
108583,4.074918566775244,921,Fawlty Towers (1975-1979)
98491,4.073539518900343,1455,Paperman (2012)
2937,4.07204767063922,923,"Palm Beach Story, The (1942)"
3819,4.070241286863271,1865,Tampopo (1985)
969,4.0698488120950325,11575,"African Queen, The (1951)"
916,4.0621082621082625,7020,Roman Holiday (1953)
3629,4.060554371002132,2345,"Gold Rush, The (1925)"
4011,4.05402324541797,22370,Snatch (2000)
2936,4.053571428571429,1484,Sullivan's Travels (1941)
1247,4.050140070554057,19276,"Graduate, The (1967)"
1230,4.049517438034656,18236,Annie Hall (1977)
3035,4.049298445202882,2637,Mister Roberts (1955)
911,4.04862815079188,4483,Charade (1963)
356,4.047108935806716,86629,Forrest Gump (1994)
945,4.045701357466063,2210,Top Hat (1935)
1281,4.045323261497445,4501,"Great Dictator, The (1940)"
6650,4.04384133611691,958,Kind Hearts and Coronets (1949)
947,4.043743372216331,1886,My Man Godfrey (1936)
134849,4.041666666666667,120,Duck Amuck (1953)
955,4.036394059820121,4781,Bringing Up Baby (1938)
720,4.034806803863923,9524,Wallace & Gromit: The Best of Aardman Animation (1996)
910,4.033975346687211,12980,Some Like It Hot (1959)
6783,4.0339285714285715,840,"Rules of the Game, The (La règle du jeu) (1939)"
1236,4.033770161290323,992,Trust (1990)
1244,4.0316325480917605,9721,Manhattan (1979)
899,4.0279670877659575,12032,Singin' in the Rain (1952)
1900,4.026927784577723,817,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
55098,4.026490066225166,151,Paint It Yellow (Rang De Basanti) (2006)
232,4.0254708243284965,6478,Eat Drink Man Woman (Yin shi nan nu) (1994)
2843,4.024227740763174,1651,"Black Cat, White Cat (Crna macka, beli macor) (1998)"
909,4.0219083065471155,5911,"Apartment, The (1960)"
2931,4.02093023255814,430,Time of the Gypsies (Dom za vesanje) (1989)
1300,4.01904376012966,3702,My Life as a Dog (Mitt liv som hund) (1985)
74727,4.017906336088155,363,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
2973,4.017878146318513,4251,Crimes and Misdemeanors (1989)
1269,4.016919025674786,7595,Arsenic and Old Lace (1944)
99764,4.01605504587156,218,It's Such a Beautiful Day (2012)
1288,4.015900361500226,17704,This Is Spinal Tap (1984)
1273,4.014256269323257,2911,Down by Law (1986)
82,4.013858093126386,2706,Antonia's Line (Antonia) (1995)
7132,4.0133979475484605,1754,"Night at the Opera, A (1935)"
3504,4.01053884072752,5883,Network (1976)
1446,4.0077689243027885,2510,Kolya (Kolja) (1996)
778,4.0076333154984844,28035,Trainspotting (1996)
1223,4.005201342281879,8940,"Grand Day Out with Wallace and Gromit, A (1989)"
3359,4.004476275738585,3351,Breaking Away (1979)
2542,4.002002963288152,18223,"Lock, Stock & Two Smoking Barrels (1998)"
994,4.0013542795232935,5538,Big Night (1996)
109374,4.00038515855694,7789,"Grand Budapest Hotel, The (2014)"
936,4.00033738191633,1482,Ninotchka (1939)
2804,3.9999648110352592,14209,"Christmas Story, A (1983)"
3088,3.999210734017364,3801,Harvey (1950)
3097,3.9985746864310148,1754,"Shop Around the Corner, The (1940)"
7941,3.9946091644204853,371,Smiles of a Summer Night (Sommarnattens leende) (1955)
86345,3.992707672796449,1577,Louis C.K.: Hilarious (2010)
32460,3.9915254237288136,531,Knockin' on Heaven's Door (1997)
